#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BCB78D
#Date Time: 2025-07-19 19:36:32.886.555.610
#Sample rate: 4074.98Hz
#Samples: 16384
#Trigger: Source: Trigger 1 Condition: Rising
#Channel 1: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: -8 V Sample Mode: Average
#Math 1: Function: C2 - C1


Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
-1.329820850306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.329575450306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.329330050306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.329084650306748,8.082963857669037,8.072225877958587,-0.01073797971045032
-1.328839250306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.328593850306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.328348450306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.328103050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.327857650306749,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.327612250306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.327366850306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.327121450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.326876050306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.326630650306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.326385250306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.326139850306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.325894450306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.325649050306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.325403650306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.325158250306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.324912850306748,8.081150802797973,8.070411829002106,-0.01073897379586697
-1.324667450306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.324422050306749,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.324176650306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.323931250306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.323685850306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.323440450306749,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.323195050306748,8.082963857669037,8.072225877958587,-0.01073797971045032
-1.322949650306748,8.082057330233505,8.072225877958587,-0.009831452274918107
-1.322704250306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.322458850306748,8.082057330233505,8.071318853480347,-0.01073847675315776
-1.322213450306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.321968050306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.321722650306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.321477250306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.321231850306748,8.08387038510457,8.070411829002106,-0.0134585561024636
-1.320986450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.320741050306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.320495650306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.320250250306748,8.08387038510457,8.071318853480347,-0.01255153162422218
-1.320004850306749,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.319759450306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.319514050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.319268650306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.319023250306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.318777850306748,8.082963857669037,8.071318853480347,-0.01164500418868997
-1.318532450306748,8.082963857669037,8.070411829002106,-0.01255202866693139
-1.318287050306749,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.318041650306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.317796250306748,8.082057330233505,8.069504804523865,-0.01255252570964061
-1.317550850306748,8.081150802797973,8.069504804523865,-0.01164599827410839
-1.317305450306749,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.317060050306748,8.082057330233505,8.070411829002106,-0.01164550123139918
-1.316814650306748,8.082057330233505,8.069504804523865,-0.01255252570964061
